account_id,created_at,seat_role,is_workspace_owner,signup_source,country,created_by_admin,email_domain,plan,mrr
acc_e9b1dbf0eef4,2026-06-19T10:40:42Z,owner,true,(organic),GB,false,marlowtech.ai,starter,49
acc_4ec7783b7c60,2026-02-12T18:46:27Z,admin,false,partner-directory,SG,false,icloud.com,free,0
acc_05a320e24e66,2026-02-28T10:34:26Z,owner,true,docs,IN,false,yahoo.com,free,0
acc_e5c814624e38,2026-06-26T06:44:04Z,agent,false,(organic),US,false,yahoo.com,free,0
acc_264b2e5ee546,2026-07-09T15:08:45Z,agent,false,(organic),SE,false,solace-studio.io,free,0
acc_c91bcf69f109,2026-03-16T07:47:25Z,admin,false,(direct),US,false,solacegroup.nl,free,0
acc_49ba9bb69d1b,2026-02-08T11:50:50Z,owner,true,docs,US,false,orbit-io.com,free,0
acc_2879dc4bd2c0,2026-07-07T17:19:03Z,agent,false,(organic),NL,false,tandem-app.ai,free,0
acc_78a2596d2200,2026-02-13T17:25:29Z,admin,false,partner-directory,PL,false,marlow-solutions.ai,starter,49
acc_01f22b50ebe0,2026-04-06T14:52:22Z,owner,true,(direct),PL,false,juno-solutions.net,free,0
acc_6d8924cdd418,2026-05-28T13:51:45Z,admin,false,(organic),US,false,quillsoftware.com,free,0
acc_48f8a57affbb,2026-03-22T09:27:43Z,agent,false,q3-search,US,false,proton.me,free,0
acc_56e63c9ba4bc,2026-04-06T17:08:38Z,agent,false,(organic),CA,false,cedartech.co.uk,free,0
acc_58ef550093c2,2026-04-02T10:32:41Z,agent,false,q3-search,CA,false,hotmail.com,free,0
acc_f14d4911c576,2026-04-11T13:21:27Z,owner,true,(direct),US,false,north-group.net,free,0
acc_45ed1ace025b,2026-05-24T17:09:40Z,agent,false,(organic),US,false,hotmail.com,free,0
acc_8b3f975bd006,2026-02-17T11:37:45Z,owner,true,(organic),SG,false,hotmail.com,free,0
acc_fcea38c77285,2026-03-06T20:11:56Z,agent,false,(direct),US,false,icloud.com,free,0
acc_28d065b51513,2026-05-23T08:09:34Z,admin,false,(organic),US,false,outlook.com,team,149
acc_1b3945261ced,2026-04-25T08:00:13Z,owner,true,partner-directory,CA,false,forge-group.io,free,0
acc_bf35659ad645,2026-03-29T17:43:18Z,owner,true,q3-search,GB,false,juno-tech.ai,free,0
acc_e9c3638e8406,2026-06-12T13:12:03Z,owner,true,docs,GB,false,pilotdigital.com,free,0
acc_5063d9eb467e,2026-05-08T19:58:02Z,admin,false,(organic),US,false,hotmail.com,free,0
acc_f6079a3bc716,2026-05-03T18:43:05Z,agent,false,q3-search,GB,false,veranoworks.co,free,0
acc_1a7e773f4a07,2026-05-12T09:42:03Z,admin,false,docs,AU,false,icloud.com,free,0
acc_e481ea0f8342,2026-06-17T04:54:32Z,agent,false,(organic),AU,false,cedarsoftware.com,free,0
acc_3d110b0c4a69,2026-07-06T09:13:07Z,owner,true,(direct),IN,false,orbit-co.nl,free,0
acc_0140f606c33f,2026-04-10T10:33:24Z,agent,false,docs,US,false,outlook.com,free,0
acc_a99e11c0ad69,2026-05-17T15:28:40Z,agent,false,q3-search,SE,false,harborcloud.com,free,0
acc_f852e7c8d154,2026-03-04T18:13:32Z,admin,false,(organic),US,false,glide-group.io,starter,49
acc_a8cd719a5b41,2026-05-29T15:03:09Z,agent,false,q3-search,DE,false,hotmail.com,free,0
acc_05f2bea995ed,2026-05-22T08:19:58Z,agent,false,(organic),IN,false,nimbustech.com,free,0
acc_89691d3056ad,2026-05-06T09:28:34Z,agent,false,(direct),US,false,icloud.com,free,0
acc_a8638b9e8665,2026-04-22T08:04:03Z,agent,false,(direct),IN,false,vertex-digital.net,free,0
acc_507338a2a496,2026-05-05T11:53:48Z,agent,false,(organic),NL,false,ridge-systems.com,free,0
acc_1e2c0020d268,2026-03-15T22:20:05Z,agent,false,partner-directory,BR,false,verano-works.io,free,0
acc_3a3b0ef8ee0a,2026-06-02T13:04:49Z,admin,false,q3-search,BR,false,copper-solutions.net,free,0
acc_821d5d9ebdd5,2026-06-18T09:42:14Z,agent,false,partner-directory,US,false,forgeio.com,free,0
acc_fc898bd50f51,2026-03-02T16:15:18Z,owner,true,(organic),SE,false,outlook.com,free,0
acc_3e0afc8fc631,2026-07-17T09:07:52Z,owner,true,docs,GB,false,glideworks.nl,free,0
acc_3f62b0fed977,2026-05-21T08:04:04Z,owner,true,partner-directory,US,false,forgeio.co.uk,free,0
acc_c9f0c8796e4f,2026-04-23T01:32:39Z,agent,false,(organic),PL,false,copperstudio.nl,free,0
acc_972f7c558731,2026-02-16T11:15:54Z,agent,false,q3-search,IN,false,gmail.com,free,0
acc_8f5e34b8b42d,2026-04-04T07:12:08Z,agent,false,partner-directory,US,false,lumenhq.com,free,0
acc_b6afa37e499c,2026-06-22T20:12:45Z,agent,false,(direct),CA,false,pilot-group.co,free,0
acc_c3414c88ccfe,2026-07-21T11:02:50Z,agent,false,q3-search,GB,false,glidegroup.nl,free,0
acc_6ea759860b86,2026-05-28T16:12:08Z,owner,true,docs,US,false,veranosoftware.ai,free,0
acc_d6161c36f6d6,2026-06-19T19:49:14Z,admin,false,partner-directory,US,false,yahoo.com,free,0
acc_155768a07e28,2026-03-30T11:36:14Z,agent,false,(direct),IN,false,tempo-studio.com,free,0
acc_bf7a5ba6968e,2026-05-05T14:25:27Z,admin,false,(direct),BR,false,orbitdigital.co,free,0
acc_0775c0e23c69,2026-07-02T13:32:32Z,owner,true,docs,BR,false,stack-software.io,free,0
acc_1e05d4696f7b,2026-02-25T14:02:06Z,agent,false,(direct),ES,false,orbitio.com,free,0
acc_d3e5172cd326,2026-03-21T17:54:14Z,admin,false,(direct),GB,false,basilsystems.co,free,0
acc_6c0111524730,2026-04-24T13:27:10Z,admin,false,q3-search,CA,false,proton.me,free,0
acc_043242f15082,2026-07-27T15:11:57Z,admin,false,(organic),BR,false,hotmail.com,free,0
acc_681afef9c7d4,2026-05-03T13:30:02Z,agent,false,(direct),GB,false,brightio.com,free,0
acc_f18cc9688a49,2026-07-25T08:14:22Z,owner,true,partner-directory,US,false,gmail.com,free,0
acc_70e3eaf05626,2026-03-14T18:47:27Z,agent,false,(organic),GB,false,lumen-group.com,free,0
acc_690d2fff2660,2026-06-29T05:34:36Z,owner,true,partner-directory,FR,false,hotmail.com,free,0
acc_1bd049c1e4de,2026-07-09T18:06:29Z,admin,false,(organic),IN,false,yahoo.com,free,0
acc_5b5531bab121,2026-02-22T07:07:31Z,admin,false,partner-directory,US,false,yahoo.com,free,0
acc_41a0005caa9a,2026-07-09T21:36:51Z,agent,false,(direct),AU,false,lumen-cloud.co,free,0
acc_ab8d64236038,2026-02-03T13:32:47Z,admin,false,(organic),AU,false,icloud.com,free,0
acc_d594f589bbe9,2026-07-18T10:09:43Z,owner,true,(direct),CA,false,solace-hq.co,free,0
acc_7e528b471233,2026-03-02T11:42:13Z,owner,true,docs,GB,false,forgepartners.de,starter,49
acc_20ff25d7cae1,2026-02-13T00:56:00Z,agent,false,(organic),US,false,alpinesystems.ai,free,0
acc_b96e66076d1b,2026-04-29T19:23:03Z,owner,true,(organic),US,false,lattice-solutions.co.uk,free,0
acc_f1f0a1c4f613,2026-06-28T17:26:48Z,owner,true,partner-directory,US,false,copper-works.nl,free,0
acc_bca0b3b4bf9f,2026-07-14T14:55:09Z,agent,false,(organic),AU,false,summithq.de,free,0
acc_aee47684e12f,2026-02-14T13:01:02Z,agent,false,(organic),DE,false,verano-tech.net,free,0
acc_b840bb8c052f,2026-05-02T18:21:04Z,owner,true,(organic),ES,false,piergroup.com,free,0
acc_075dd7ce97bb,2026-02-13T12:45:49Z,admin,false,(organic),BR,false,hotmail.com,free,0
acc_2d4c51ca411f,2026-04-29T19:18:13Z,agent,false,q3-search,IN,false,copper-labs.io,free,0
acc_afc7d507275f,2026-06-17T09:06:55Z,owner,true,docs,PL,false,stack-solutions.io,free,0
acc_6c0bfca55a3b,2026-03-19T09:05:08Z,admin,false,(organic),DE,false,quill-cloud.co,free,0
acc_a0136840a8b7,2026-02-27T14:19:20Z,agent,false,(organic),ES,false,lumenhq.nl,free,0
acc_5a60385baaf7,2026-03-11T09:34:05Z,admin,false,(organic),US,false,alpineworks.co.uk,free,0
acc_f880617e06df,2026-04-19T17:18:30Z,agent,false,(organic),SG,false,vertexsolutions.co,free,0
acc_9d0eb7965e4f,2026-05-31T13:24:51Z,agent,false,partner-directory,GB,false,verano-software.nl,free,0
acc_a3d973eb368d,2026-03-22T08:02:32Z,agent,false,q3-search,US,false,summit-co.co,free,0
acc_bc27b32e3116,2026-03-21T14:03:02Z,admin,false,partner-directory,NL,false,pier-cloud.io,free,0
acc_174c76df954e,2026-06-03T15:15:41Z,agent,false,q3-search,BR,false,tempo-labs.co.uk,free,0
acc_9ae0112dc99f,2026-07-13T08:53:18Z,owner,true,docs,US,false,meridian-works.com,free,0
acc_47135e379dfa,2026-05-22T12:01:18Z,agent,false,q3-search,NL,false,icloud.com,free,0
acc_6c5b4d05c819,2026-03-03T11:26:30Z,agent,false,partner-directory,AU,false,hotmail.com,free,0
acc_d01475187640,2026-02-02T14:30:02Z,admin,false,(organic),CA,false,verano-software.nl,free,0
acc_e12de893c86a,2026-05-22T16:54:16Z,agent,false,(direct),US,false,outlook.com,free,0
acc_816fd9f2dd69,2026-02-17T15:53:33Z,agent,false,q3-search,GB,false,quill-solutions.com,free,0
acc_6f0f3d5052b6,2026-03-11T16:52:39Z,agent,false,(organic),PL,false,tempoco.co.uk,free,0
acc_113c88888a51,2026-03-16T11:00:40Z,owner,true,docs,US,false,icloud.com,free,0
acc_789c19847dd0,2026-05-06T15:14:47Z,admin,false,(organic),GB,false,forgeapp.de,free,0
acc_58b4e3ff1292,2026-03-14T19:19:28Z,admin,false,partner-directory,ES,false,summitsystems.co.uk,free,0
acc_6126908f2e32,2026-06-21T20:45:31Z,owner,true,(direct),FR,false,lumenio.co,free,0
acc_ed331cb8702b,2026-06-17T08:15:47Z,admin,false,(direct),US,false,ridge-labs.com,free,0
acc_eb43044820bb,2026-07-20T12:54:46Z,admin,false,(organic),US,false,outlook.com,free,0
acc_4b472525c40e,2026-06-06T12:08:37Z,admin,false,(organic),SE,false,alpine-group.net,free,0
acc_88b634056287,2026-05-13T13:51:11Z,admin,false,(organic),IN,false,outlook.com,free,0
acc_84af3f70a81e,2026-04-20T09:22:44Z,agent,false,partner-directory,GB,false,kestrel-tech.com,free,0
acc_ba3276344f8d,2026-07-07T19:04:05Z,agent,false,q3-search,GB,false,latticelabs.co,free,0
acc_154c9aa66f3d,2026-03-09T09:55:29Z,agent,false,partner-directory,US,false,nimbus-io.ai,free,0
acc_03ef2eca5f76,2026-07-09T14:28:26Z,admin,false,docs,PL,false,hotmail.com,free,0
acc_5e9fe7253d87,2026-06-07T20:12:19Z,owner,true,(organic),DE,false,pier-co.ai,free,0
acc_14fdb906ae4b,2026-02-22T06:53:05Z,agent,false,(organic),GB,false,vertex-labs.com,free,0
acc_a7aa93633ac1,2026-06-13T23:44:12Z,agent,false,(organic),PL,false,hotmail.com,free,0
acc_364894cae2c1,2026-04-22T12:46:38Z,admin,false,(organic),US,false,gmail.com,free,0
acc_afda9d563108,2026-05-23T11:43:16Z,owner,true,partner-directory,NL,false,harborapp.ai,starter,49
acc_a966dfe70b59,2026-02-23T14:00:35Z,agent,false,q3-search,IN,false,icloud.com,free,0
acc_7d3101483f72,2026-06-26T08:07:50Z,admin,false,(organic),US,false,north-io.co,free,0
acc_4172c2d134ea,2026-06-16T13:14:07Z,admin,false,(organic),GB,false,nimbuspartners.ai,free,0
acc_8d1877bae253,2026-06-25T13:14:11Z,owner,true,(direct),AU,false,pierdigital.co.uk,free,0
acc_4596b97338c3,2026-05-22T10:33:14Z,owner,true,(organic),CA,false,proton.me,free,0
acc_22bfe81f6a3b,2026-06-24T15:51:12Z,owner,true,docs,GB,false,ridge-co.net,free,0
acc_a53bfd2d1a2b,2026-02-13T07:05:12Z,agent,false,(direct),US,false,nimbushq.ai,free,0
acc_bcbe15cdd650,2026-05-20T14:52:59Z,owner,true,docs,SG,false,yahoo.com,starter,49
acc_756abd8112e6,2026-05-21T11:17:41Z,admin,false,(organic),NL,false,glide-digital.net,free,0
acc_2b0c2abf849b,2026-04-07T11:48:00Z,admin,false,(organic),US,false,stack-cloud.co,free,0
acc_f5dbb035040f,2026-02-23T08:27:45Z,owner,true,(organic),BR,false,summitsolutions.co,free,0
acc_5b187e534a25,2026-05-30T21:50:07Z,agent,false,q3-search,GB,false,stack-digital.io,free,0
acc_3e426a50848d,2026-03-21T13:49:12Z,agent,false,(organic),US,false,gmail.com,free,0
acc_f0803dc39f12,2026-03-22T20:23:57Z,agent,false,partner-directory,IN,false,outlook.com,free,0
acc_35219a6ae5ca,2026-04-10T19:33:23Z,owner,true,docs,IE,false,gmail.com,free,0
acc_b5ee5e21b2ee,2026-03-06T15:37:13Z,agent,false,(organic),IN,false,hotmail.com,free,0
acc_ffb6cacfb759,2026-06-09T08:23:20Z,owner,true,(direct),US,false,kestrel-works.ai,free,0
acc_f45f1ba2d716,2026-07-28T20:20:55Z,agent,false,q3-search,BR,false,vertex-labs.com,free,0
acc_1e3b2be97202,2026-02-08T13:55:04Z,owner,true,docs,AU,false,hotmail.com,free,0
acc_d3efad891077,2026-04-09T09:47:01Z,owner,true,docs,AU,false,veranosystems.com,free,0
acc_57da89dbe213,2026-04-22T09:47:13Z,admin,false,docs,AU,false,coppergroup.nl,free,0
acc_1e8f8671f314,2026-06-13T11:27:09Z,admin,false,q3-search,FR,false,orbit-digital.co,free,0
acc_5485a6822f7d,2026-04-05T15:58:27Z,agent,false,(organic),FR,false,latticestudio.de,free,0
acc_10d6c0dd46ac,2026-07-19T10:23:00Z,owner,true,(organic),IE,false,latticesolutions.net,free,0
acc_8f969b98836a,2026-03-29T13:54:24Z,agent,false,q3-search,FR,false,harborcloud.com,free,0
acc_eacbc08b5a1c,2026-03-04T10:30:08Z,owner,true,(organic),DE,false,basil-app.nl,free,0
acc_6c35233d9e6c,2026-04-01T11:43:51Z,agent,false,(organic),ES,false,hotmail.com,free,0
acc_113ea44cb925,2026-07-06T15:22:46Z,agent,false,partner-directory,US,false,lattice-cloud.net,free,0
acc_e8ad712debdc,2026-04-10T15:33:16Z,owner,true,(direct),FR,false,pilot-digital.ai,free,0
acc_2657e27e8b48,2026-07-18T16:53:32Z,owner,true,docs,IN,false,gmail.com,free,0
acc_72b7a9d8cc2d,2026-02-10T21:25:08Z,owner,true,docs,NL,false,onyxgroup.com,free,0
acc_72b8836db139,2026-03-12T12:34:22Z,admin,false,docs,US,false,vertexcloud.nl,free,0
acc_49b82ad8d12f,2026-02-09T16:25:50Z,agent,false,(organic),DE,false,alpine-studio.co.uk,free,0
acc_7eb0580b6a11,2026-06-01T16:34:27Z,agent,false,(organic),ES,false,solacestudio.co,free,0
acc_03003838d67d,2026-07-24T22:12:04Z,owner,true,(organic),AU,false,pilot-group.co.uk,free,0
acc_ec16274114f5,2026-07-22T18:29:54Z,agent,false,(organic),US,false,cedar-software.com,free,0
acc_dccc64ead7e6,2026-03-03T17:34:50Z,agent,false,partner-directory,NL,false,proton.me,free,0
acc_45437b94b419,2026-05-28T07:03:42Z,owner,true,(organic),US,false,pierdigital.nl,free,0
acc_9aa1db84bc15,2026-06-21T15:07:02Z,owner,true,(direct),US,false,tempoapp.co,free,0
acc_ce14ce2bbc59,2026-02-07T10:05:54Z,agent,false,q3-search,DE,false,meridianlabs.co,free,0
acc_d62e2231522f,2026-06-09T09:52:23Z,admin,false,q3-search,PL,false,cedardigital.io,free,0
acc_5746471b3038,2026-06-03T16:29:27Z,agent,false,(organic),US,false,marlow-app.co,free,0
acc_49af01b7fb21,2026-03-26T10:17:39Z,owner,true,partner-directory,IN,false,gmail.com,free,0
acc_2534a64becf0,2026-02-16T23:19:47Z,agent,false,(organic),US,false,summit-co.co,free,0
acc_c3d5b4b6aacb,2026-06-05T21:09:47Z,owner,true,docs,BR,false,veranocloud.co.uk,free,0
acc_f48ed20b0ba6,2026-05-26T07:51:45Z,admin,false,(organic),GB,false,basilsolutions.co,free,0
acc_92970a117725,2026-05-23T13:16:43Z,admin,false,(organic),US,false,tandem-digital.com,free,0
acc_f37b9a92b336,2026-05-07T16:08:23Z,admin,false,(organic),GB,false,proton.me,free,0
acc_2d1f42fbd3b0,2026-05-13T11:01:25Z,admin,false,partner-directory,US,false,lumen-digital.net,free,0
acc_888fc7171e24,2026-03-06T10:11:49Z,agent,false,docs,ES,false,orbitworks.co.uk,free,0
acc_ba00637ab60c,2026-02-18T08:30:21Z,agent,false,(direct),AU,false,quilldigital.com,free,0
acc_b1c00a80b3b0,2026-05-01T11:07:16Z,owner,true,(organic),GB,false,bright-studio.com,free,0
acc_f3b46ab4dc7c,2026-05-30T19:22:09Z,owner,true,(organic),FR,false,north-co.com,free,0
acc_5d1a8f012b97,2026-05-15T12:05:42Z,owner,true,(organic),US,false,harborlabs.de,free,0
acc_a178a84e5a00,2026-06-07T09:45:06Z,agent,false,(direct),US,false,north-tech.net,free,0
acc_66afc5a921a6,2026-04-28T18:14:46Z,agent,false,(organic),GB,false,pierdigital.co.uk,free,0
acc_87e2cffe90ae,2026-07-10T09:56:10Z,agent,false,q3-search,IN,false,copperworks.de,free,0
acc_0554414319c0,2026-06-14T11:36:25Z,owner,true,(organic),IN,false,hotmail.com,free,0
acc_1a6f04f90711,2026-03-25T09:51:26Z,agent,false,q3-search,IN,false,proton.me,free,0
acc_79ba7bbf1b14,2026-04-13T10:06:47Z,agent,false,docs,CA,false,nimbus-labs.de,free,0
acc_2519d433f4f1,2026-05-18T13:51:45Z,agent,false,q3-search,US,false,cedarsoftware.com,free,0
acc_8184f9145daf,2026-04-30T20:32:53Z,agent,false,q3-search,GB,false,marlow-software.co,free,0
acc_2ee00e2ecab3,2026-06-26T07:21:20Z,owner,true,docs,GB,false,outlook.com,free,0
acc_5ede323e57fe,2026-03-06T13:35:47Z,admin,false,(direct),IN,false,ridgetech.net,free,0
acc_af81a9337e60,2026-02-20T19:01:16Z,owner,true,q3-search,GB,false,glideworks.de,free,0
acc_f9a4c8ee6a3c,2026-07-18T19:31:42Z,admin,false,(organic),US,false,forgelabs.ai,free,0
acc_97f4fd12de18,2026-06-07T10:19:02Z,agent,false,q3-search,GB,false,gmail.com,free,0
acc_5cffc72a0495,2026-05-25T11:22:13Z,agent,false,docs,US,false,pier-studio.co.uk,free,0
acc_ff552a0f154b,2026-03-29T16:21:39Z,admin,false,(organic),SG,false,hotmail.com,free,0
acc_d70c5987185f,2026-05-12T15:59:18Z,agent,false,docs,PL,false,proton.me,free,0
acc_f98696f274f9,2026-06-16T17:18:17Z,agent,false,q3-search,IE,false,pier-io.nl,free,0
acc_5c317b4088e7,2026-03-23T14:56:55Z,agent,false,(organic),NL,false,quillcloud.de,free,0
acc_a721ba71900c,2026-06-18T16:54:05Z,owner,true,q3-search,GB,false,glidegroup.nl,free,0
acc_4c22c7cb42cd,2026-06-07T14:08:52Z,admin,false,partner-directory,NL,false,hotmail.com,free,0
acc_980cae561103,2026-03-20T18:40:21Z,agent,false,(organic),NL,false,harbor-works.io,free,0
acc_dfb4412422a4,2026-05-14T08:55:57Z,admin,false,(organic),US,false,hotmail.com,free,0
acc_f87847b67e07,2026-05-17T22:56:56Z,owner,true,(organic),US,false,proton.me,free,0
acc_a6f043284f17,2026-07-13T06:23:46Z,agent,false,(organic),FR,false,orbit-partners.nl,free,0
acc_5f33f387332e,2026-02-11T15:22:50Z,agent,false,docs,GB,false,basil-labs.net,free,0
acc_47f9d2c1082a,2026-03-21T17:32:09Z,owner,true,partner-directory,PL,false,proton.me,free,0
acc_6df10cba654d,2026-04-04T16:27:37Z,agent,false,q3-search,FR,false,kestrel-co.com,free,0
acc_b9bb8bdbadbc,2026-07-28T17:11:20Z,agent,false,partner-directory,SE,false,cedar-studio.ai,free,0
acc_dadcc6b6ca40,2026-05-15T16:09:11Z,admin,false,(direct),US,false,atlassystems.net,free,0
acc_5198d4de3c0d,2026-07-15T11:33:05Z,owner,true,(organic),US,false,yahoo.com,free,0
acc_8f6592c4adea,2026-03-26T11:21:27Z,owner,true,q3-search,ES,false,solacetech.net,free,0
acc_80f3ebd2520e,2026-03-31T05:46:31Z,agent,false,q3-search,US,false,juno-cloud.nl,free,0
acc_22e9dbcae82d,2026-03-02T10:21:56Z,owner,true,(direct),DE,false,harbor-studio.com,free,0
acc_d71b6fadf5f4,2026-07-11T11:39:55Z,agent,false,(organic),IN,false,stack-digital.co.uk,free,0
acc_fd1f13ddc533,2026-06-17T20:04:34Z,agent,false,q3-search,IN,false,basil-tech.net,free,0
acc_6650406c6d37,2026-04-28T09:26:40Z,agent,false,q3-search,CA,false,outlook.com,free,0
acc_e6d462c8a973,2026-07-08T14:10:47Z,agent,false,(organic),US,false,icloud.com,free,0
acc_931c99b4a3ec,2026-07-15T16:26:14Z,agent,false,q3-search,US,false,quill-app.net,free,0
acc_7d24ab356bed,2026-02-24T11:45:24Z,admin,false,docs,US,false,meridian-cloud.nl,free,0
acc_d025ec4325f3,2026-02-23T07:13:11Z,agent,false,partner-directory,NL,false,lumen-io.com,free,0
acc_7174564b7926,2026-07-10T18:51:34Z,owner,true,partner-directory,AU,false,north-co.com,free,0
acc_96587864fe2c,2026-07-13T07:29:07Z,owner,true,(direct),CA,false,basil-labs.net,free,0
acc_6050e53ba1ba,2026-06-30T10:15:40Z,admin,false,(direct),DE,false,atlascloud.com,free,0
acc_704c0febb1d9,2026-02-04T11:14:27Z,agent,false,q3-search,GB,false,lumen-co.de,free,0
acc_9bfb44d1fef2,2026-06-26T10:18:23Z,agent,false,q3-search,AU,false,icloud.com,free,0
acc_daa36779db30,2026-02-14T14:57:46Z,agent,false,partner-directory,US,false,verano-group.net,free,0
acc_4aa98adcf281,2026-02-24T09:13:13Z,owner,true,partner-directory,US,false,forge-works.net,free,0
acc_3384faa9b4f1,2026-02-28T21:35:46Z,owner,true,docs,CA,false,basil-tech.net,free,0
acc_fb490be26af3,2026-04-12T17:43:51Z,admin,false,q3-search,IE,false,onyx-labs.com,free,0
acc_1b522d7f1af4,2026-07-20T11:53:54Z,agent,false,(organic),NL,false,ridge-labs.com,free,0
acc_da4ec6413e1b,2026-06-02T13:57:22Z,owner,true,q3-search,PL,false,glideio.io,free,0
acc_a2636b4598a6,2026-03-21T16:50:25Z,agent,false,(organic),US,false,hotmail.com,free,0
acc_6fd9e0ac6a83,2026-05-02T07:46:51Z,agent,false,(organic),SE,false,piersystems.de,free,0
acc_6ec295837c1c,2026-04-11T11:14:16Z,owner,true,docs,NL,false,gmail.com,free,0
acc_7118bd53fc4a,2026-06-13T18:53:25Z,agent,false,(organic),FR,false,meridiansolutions.ai,free,0
acc_1fe783cf6e0d,2026-03-22T18:43:17Z,owner,true,(organic),AU,false,glideworks.nl,free,0
acc_781259a7d5be,2026-02-24T06:50:07Z,owner,true,docs,PL,false,outlook.com,free,0
acc_bd26ee2b1645,2026-07-24T12:11:33Z,admin,false,partner-directory,FR,false,cedarlabs.co.uk,free,0
acc_fa851a862164,2026-03-29T09:15:03Z,owner,true,(organic),US,false,nimbussoftware.de,free,0
acc_ba40e497f916,2026-02-07T06:18:23Z,agent,false,(organic),PL,false,proton.me,free,0
acc_b670936eeb18,2026-02-15T14:20:57Z,owner,true,q3-search,US,false,quill-studio.com,team,149
acc_323144ba7735,2026-03-22T18:11:18Z,admin,false,(organic),AU,false,meridian-digital.ai,free,0
acc_a7fdf2052f1e,2026-06-24T11:09:32Z,admin,false,(organic),IE,false,yahoo.com,free,0
acc_1d92e5aa9bcd,2026-06-21T20:45:55Z,admin,false,(organic),IN,false,alpinepartners.de,free,0
acc_b8b2d2ea9733,2026-04-25T21:41:35Z,owner,true,docs,BR,false,verano-tech.co.uk,free,0
acc_3b8836c7c4f1,2026-02-20T12:27:17Z,owner,true,partner-directory,US,false,stackco.com,team,149
acc_e2b740f11e62,2026-06-26T21:14:08Z,agent,false,(direct),US,false,basillabs.com,free,0
acc_dab9c59240ee,2026-06-14T13:47:17Z,admin,false,docs,US,false,orbit-group.de,free,0
acc_74205f3a9222,2026-02-11T08:47:18Z,agent,false,(direct),SG,false,juno-systems.io,free,0
acc_ca61d101f6a3,2026-03-01T12:51:35Z,agent,false,(organic),US,false,orbit-digital.com,free,0
acc_679ad29debc1,2026-07-05T11:17:41Z,admin,false,q3-search,CA,false,marlow-group.de,free,0
